11976487	11932279
11944841	12522048
12042895	11995357
11975999	11934549
11975999	11932790
11975999	11976487
11975999	11996647
11975999	11975676
11934549	11932790
11934549	11976487
11934549	11996647
11934549	11975676
11932790	11976487
11932790	11996647
11932790	11975676
11976487	11996647
11976487	11975676
11996647	11975676
11931301	11952384
11931301	12042408
11952384	12042408
12042408	12010561
12042408	11935235
12011366	12042408
11952384	12042408
11932277	12002753
11932277	11975731
12002753	11975731
12011366	12042408
11935375	11932277
11935375	12002753
11935375	11975731
11932277	12002753
11932277	11975731
12002753	11975731
12042408	12050434
11945306	12002753
11945306	11975731
12002753	11975731
11989609	11939183
11989609	11975676
11989609	12472915
11939183	11975676
11939183	12472915
11975676	12472915
11983173	11938381
11983173	11931145
11983173	12042408
11938381	11931145
11938381	12042408
11931145	12042408
12011366	12042408
11945306	12002753
11945306	11975731
12002753	11975731
11938301	12042408
15070844	12042408
15070844	12271499
12042408	12271499
11989609	11939183
11989609	11975676
11989609	12049955
11939183	11975676
11939183	12049955
11975676	12049955
11989609	11939183
11989609	11966501
11989609	11975676
11939183	11966501
11939183	11975676
11966501	11975676
12042408	11932889
11933145	12042408
11931819	11935560
12550819	11945875
12550819	11977943
11945875	11977943
12045152	11931476
12045152	12216685
12045152	11931419
11931476	12216685
11931476	11931419
12216685	11931419
11978921	12041393
12042408	11932889
11934444	11932602
12011366	12042408
11975813	11931476
11975813	11975674
11975813	11933127
11931476	11975674
11931476	11933127
11975674	11933127
11983292	12042408
11982875	11934444
11982875	11931019
11934444	11931019
11933179	11930880
11933179	11932757
11933179	12042408
11930880	11932757
11930880	12042408
11932757	12042408
11932331	11934444
11932331	12042408
11932331	15862172
11934444	12042408
11934444	15862172
12042408	15862172
11932963	11989609
11932963	11939183
11932963	11975676
11989609	11939183
11989609	11975676
11939183	11975676
11949108	11939183
11949108	11989609
11949108	11975676
11939183	11989609
11939183	11975676
11989609	11975676
12451462	12042408
11933145	12042408
16664643	11935375
16664643	11975731
11935375	11975731
11989609	11939183
11989609	11937103
11989609	11975676
11939183	11937103
11939183	11975676
11937103	11975676
12508678	11939183
12508678	11989609
12508678	11975676
11939183	11989609
11939183	11975676
11989609	11975676
12039215	11939183
12039215	11989609
12039215	11975676
11939183	11989609
11939183	11975676
11989609	11975676
12011843	11939183
12011843	11989609
12011843	11975676
11939183	11989609
11939183	11975676
11989609	11975676
12042408	11934786
12042408	11934786
10664259	11935764
12042408	12050434
11931476	12042408
11931476	11933196
12042408	11933196
13770009	11939183
13770009	11989609
13770009	11975676
11939183	11989609
11939183	11975676
11989609	11975676
11932434	12042408
11952384	12042408
11952384	11930874
12042408	11930874
11989609	11939183
11989609	11959521
11989609	11975676
11939183	11959521
11939183	11975676
11959521	11975676
12432924	11931476
12432924	13318639
12432924	15525914
11931476	13318639
11931476	15525914
13318639	15525914
11991783	11989609
11991783	11939183
11991783	11975676
11989609	11939183
11989609	11975676
11939183	11975676
12009321	11939183
12009321	11975676
12009321	11932931
12009321	11989609
11939183	11975676
11939183	11932931
11939183	11989609
11975676	11932931
11975676	11989609
11932931	11989609
11975688	11932639
11975688	13318484
11932639	13318484
11939183	11975676
11939183	11932931
11939183	11989609
11939183	11954989
11975676	11932931
11975676	11989609
11975676	11954989
11932931	11989609
11932931	11954989
11989609	11954989
17104455	11934444
11939183	12115645
11939183	11975676
11939183	11989609
11939183	11961575
12115645	11975676
12115645	11989609
12115645	11961575
11975676	11989609
11975676	11961575
11989609	11961575
11935644	11942422
11935644	11939183
11935644	11975676
11935644	11989609
11942422	11939183
11942422	11975676
11942422	11989609
11939183	11975676
11939183	11989609
11975676	11989609
11949109	11939183
11949109	11975676
11949109	11989609
11949109	12047355
11939183	11975676
11939183	11989609
11939183	12047355
11975676	11989609
11975676	12047355
11989609	12047355
11932512	11939648
11932512	11975995
11932512	11975813
11932512	11962526
11939648	11975995
11939648	11975813
11939648	11962526
11975995	11975813
11975995	11962526
11975813	11962526
11932526	11939183
11932526	11975676
11932526	11932931
11932526	11989609
11939183	11975676
11939183	11932931
11939183	11989609
11975676	11932931
11975676	11989609
11932931	11989609
11938208	11931683
11938208	11939183
11938208	11975676
11938208	11989609
11931683	11939183
11931683	11975676
11931683	11989609
11939183	11975676
11939183	11989609
11975676	11989609
12016676	11939183
12016676	11975676
12016676	11932931
12016676	11989609
11939183	11975676
11939183	11932931
11939183	11989609
11975676	11932931
11975676	11989609
11932931	11989609
12145185	11939183
12145185	11975676
12145185	12009158
12145185	11989609
11939183	11975676
11939183	12009158
11939183	11989609
11975676	12009158
11975676	11989609
12009158	11989609
11960273	12016676
11960273	11939183
11960273	11975676
11960273	11989609
12016676	11939183
12016676	11975676
12016676	11989609
11939183	11975676
11939183	11989609
11975676	11989609
11932277	12002753
11932277	11975731
12002753	11975731
11931476	11932898
11931476	11934637
11932898	11934637
11975688	11999477
11975688	11931476
11975688	11975685
11999477	11931476
11999477	11975685
11931476	11975685
12094056	11939183
12094056	11975676
12094056	11989609
12094056	11937039
12094056	11982993
11939183	11975676
11939183	11989609
11939183	11937039
11939183	11982993
11975676	11989609
11975676	11937039
11975676	11982993
11989609	11937039
11989609	11982993
11937039	11982993
11951803	11975226
11951803	11960052
11951803	11975688
11951803	11931476
11951803	16695331
11975226	11960052
11975226	11975688
11975226	11931476
11975226	16695331
11960052	11975688
11960052	11931476
11960052	16695331
11975688	11931476
11975688	16695331
11931476	16695331
13163003	12398646
13163003	11976046
13163003	12045152
13163003	11931476
13163003	11959609
12398646	11976046
12398646	12045152
12398646	11931476
12398646	11959609
11976046	12045152
11976046	11931476
11976046	11959609
12045152	11931476
12045152	11959609
11931476	11959609
11961319	11949941
11961319	12532998
11961319	11931476
11961319	11933289
11949941	12532998
11949941	11931476
11949941	11933289
12532998	11931476
12532998	11933289
11931476	11933289
11944035	11932277
11944035	12002753
11944035	11975731
11932277	12002753
11932277	11975731
12002753	11975731
11975995	11975999
11975995	11933413
11975995	11931476
11975995	13318340
11975999	11933413
11975999	11931476
11975999	13318340
11933413	11931476
11933413	13318340
11931476	13318340
11932992	11934570
11979603	11944070
13318302	15322548
12042895	11926855
12042895	12571870
11926855	12571870
16717635	11932277
16717635	11975711
11932277	11975711
12009637	11934444
12009637	11931522
11934444	11931522
11967131	11931727
11967131	11931820
11931727	11931820
11933232	11944035
11936842	11937890
11936842	11937892
11936842	11932745
11937890	11937892
11937890	11932745
11937892	11932745
11904345	11963441
11935764	12702312
11931282	11971534
13318385	12378393
11976799	11938130
11933501	11931476
11933501	11931565
11933501	11933196
11931476	11931565
11931476	11933196
11931565	11933196
11975688	11931516
11975688	11931472
11931516	11931472
11935375	11933108
11935375	11975750
11935375	11975731
11933108	11975750
11933108	11975731
11975750	11975731
11931152	12042408
13162678	16522393
11931476	11933698
11960063	15950390
11949988	11938387
12044020	11931061
11987681	11936675
11987681	11980941
11987681	11934444
11987681	11931476
11936675	11980941
11936675	11934444
11936675	11931476
11980941	11934444
11980941	11931476
11934444	11931476
12009579	11935764
12009579	11940258
11935764	11940258
11976799	11933528
12256037	11976167
12256037	11933707
11976167	11933707
11976282	11942207
13548843	12042408
11935764	12015042
11946662	13318549
11946662	11931282
13318549	11931282
11935764	11898804
11982185	14560737
17020443	11935764
12336882	11976851
12009009	11942038
12009009	11936586
11942038	11936586
11975688	11976984
11938832	11931472
11938832	11946091
11931472	11946091
11949022	11952822
11949022	11931476
11949022	11940201
11952822	11931476
11952822	11940201
11931476	11940201
12167353	11950098
12167353	11933381
11950098	11933381
11952251	11934329
11927727	12042408
11975731	11975050
11938757	11976167
11938837	11894614
11934444	11931476
11934444	12011746
11934444	12009162
11931476	12011746
11931476	12009162
12011746	12009162
11931770	13541832
12042408	12162495
12253909	12042408
12253909	11967157
12042408	11967157
12011285	11976044
12011285	13318385
12011285	12227720
11976044	13318385
11976044	12227720
13318385	12227720
11944588	16230476
11944588	12267450
16230476	12267450
14568271	11932109
14568271	13318484
11932109	13318484
12113910	12016667
12042895	12026319
11936071	11935764
11936842	11971647
11936842	11929002
11971647	11929002
13318960	16589085
13318960	11975691
16589085	11975691
11931476	11951044
12002171	11944081
11983530	13318298
11983530	12537137
13318298	12537137
12168796	14632617
14659481	11931019
11989510	11932437
11989510	11975731
11932437	11975731
11903585	11980462
11903585	11910442
11903585	11975790
11980462	11910442
11980462	11975790
11910442	11975790
11931428	11931877
11931428	11931282
11931877	11931282
11975813	12049579
11975813	12336703
12049579	12336703
17020443	17083499
17020443	11976851
17083499	11976851
11948240	11972974
11934112	12262036
12651485	11952288
11967872	11950174
11967872	13319060
11950174	13319060
13318330	12161939
11977087	11932109
11977087	11975731
11977087	11932434
11977087	11950157
11932109	11975731
11932109	11932434
11932109	11950157
11975731	11932434
11975731	11950157
11932434	11950157
11930858	11975731
11933201	11965571
12047729	11980445
11976236	11939093
11935764	16601775
11134018	11935764
11976044	11961521
11976044	13736225
11976044	11931634
11961521	13736225
11961521	11931634
13736225	11931634
11965510	11933780
11965510	16163856
11965510	16194738
11965510	11934570
11933780	16163856
11933780	16194738
11933780	11934570
16163856	16194738
16163856	11934570
16194738	11934570
12070932	11939093
12070932	12011965
11939093	12011965
12042895	11899161
11931361	11976851
11952251	11931305
13894579	11905316
13894579	11935764
11905316	11935764
11959152	11932639
11959152	12157936
11959152	12061363
11932639	12157936
11932639	12061363
12157936	12061363
11935617	12042408
11935617	11964374
12042408	11964374
11951919	11976799
11937549	12139881
11976044	11949011
11976167	11944003
11932417	11975688
11976044	11980777
11976044	11931371
11980777	11931371
11933232	11989609
11933232	12269012
11989609	12269012
13558438	12115131
11976805	11935779
11976805	12042408
11935779	12042408
12146125	11977229
12146125	11958705
11977229	11958705
11932591	11975688
12432924	11936733
12432924	11976851
11936733	11976851
12042408	11950185
11932434	11975731
11933628	11933639
11935535	12286541
11931476	11976851
11931476	11931619
11931476	11954129
11976851	11931619
11976851	11954129
11931619	11954129
11932084	11932095
11932084	16572340
11932095	16572340
11935764	15106112
11935375	11933108
11935375	11975750
11935375	11975731
11933108	11975750
11933108	11975731
11975750	11975731
11975856	11931487
11975857	11982300
12432924	11931476
12432924	12222933
12432924	12492232
11931476	12222933
11931476	12492232
12222933	12492232
11943508	11976851
11975940	14961090
11975940	12472660
14961090	12472660
12202715	11940790
12202715	12652152
11940790	12652152
13186723	11939029
11975999	11983292
11975999	11935764
11975999	12356531
11975999	11950695
11983292	11935764
11983292	12356531
11983292	11950695
11935764	12356531
11935764	11950695
12356531	11950695
11946657	11965570
11946657	11976851
11965570	11976851
12398646	16921010
11976021	11935677
11976021	11976851
11976021	11931476
11976021	11932450
11935677	11976851
11935677	11931476
11935677	11932450
11976851	11931476
11976851	11932450
11931476	11932450
12042895	11910442
12042895	11963441
11910442	11963441
12011746	17764343
12011746	11934444
12011746	11931476
12011746	11936413
17764343	11934444
17764343	11931476
17764343	11936413
11934444	11931476
11934444	11936413
11931476	11936413
11971105	11965457
13318687	16598650
13318687	12432924
13318687	11931476
13318687	11934400
16598650	12432924
16598650	11931476
16598650	11934400
12432924	11931476
12432924	11934400
11931476	11934400
12010336	11943063
11975688	11931803
11975688	11932381
11975688	11976167
11931803	11932381
11931803	11976167
11932381	11976167
11932605	12042408
11931175	11975694
12170379	12360156
12170379	12293864
12360156	12293864
11933232	11944035
11937798	11976280
11937798	11932736
11937798	11933835
11976280	11932736
11976280	11933835
11932736	11933835
12694564	11938837
11935445	11934444
11933639	11937523
11967429	12167353
11941026	11975690
11937229	12315836
11975688	11977885
11987250	12042408
11949022	11943294
11949022	11931476
11949022	11952822
11943294	11931476
11943294	11952822
11931476	11952822
11940362	12086110
11940362	11935764
12086110	11935764
12315271	11938837
11978921	13520247
11960063	14053094
12444859	11938837
11975717	11949129
11935764	13484480
13320901	11958728
13320901	13318822
11958728	13318822
12049925	12650920
12049925	11944047
12650920	11944047
11478592	11935764
11899332	12075316
11899332	11936842
11899332	12141967
11899332	12227916
12075316	11936842
12075316	12141967
12075316	12227916
11936842	12141967
11936842	12227916
12141967	12227916
16139845	11934444
12432924	11945981
12432924	11938630
11945981	11938630
11967441	11931476
11967441	11940326
11931476	11940326
11959235	13745762
11965815	11976799
11965815	11933381
11976799	11933381
11933858	12045151
11935375	11932277
11935375	12002753
11935375	11975731
11932277	12002753
11932277	11975731
12002753	11975731
16709039	11973486
16709039	11964891
11973486	11964891
11975688	11931029
11975690	13318456
12167710	11935764
11937687	11931476
11937687	16209949
11937687	11934444
11931476	16209949
11931476	11934444
16209949	11934444
11934444	11932427
11972974	12006476
11972974	11933804
11972974	11976851
11972974	11931476
12006476	11933804
12006476	11976851
12006476	11931476
11933804	11976851
11933804	11931476
11976851	11931476
11974631	11976167
11958000	11931861
11958000	16621059
11931861	16621059
11975731	11932817
11941096	17755717
12245486	12168542
12144747	11935764
11931301	12432924
11931301	11936852
12432924	11936852
11933739	11933106
11933739	12150115
11933106	12150115
11944437	11934444
11964869	11962572
11964869	11976167
11962572	11976167
12082743	11978748
12082743	16222066
12082743	11975721
11978748	16222066
11978748	11975721
16222066	11975721
11969158	11934444
11969158	11989280
11969158	11976851
11934444	11989280
11934444	11976851
11989280	11976851
11993774	12542218
11993774	11975721
12542218	11975721
12001673	11931476
12001673	12110414
11931476	12110414
11913069	11935764
11913069	11976109
11913069	11976851
11913069	11931476
11935764	11976109
11935764	11976851
11935764	11931476
11976109	11976851
11976109	11931476
11976851	11931476
11937367	11976280
11937367	12017445
11976280	12017445
13162663	11975731
11930858	11932639
11930858	11975731
11932639	11975731
11975940	12215401
12259553	13163008
12259553	11961842
12259553	11946822
13163008	11961842
13163008	11946822
11961842	11946822
12042408	12475446
12042408	11934570
12475446	11934570
11946658	11976167
11960063	11903346
11931476	13505219
11931476	11982974
13505219	11982974
12042408	11901607
11966552	11958021
11966552	11979326
11958021	11979326
16722243	11979248
16722243	12045677
11979248	12045677
11935526	17053710
12432924	12110856
12432924	11932657
12432924	11975815
12110856	11932657
12110856	11975815
11932657	11975815
12167353	11932657
11935266	11950255
11935266	13319104
11950255	13319104
11975688	11931476
11975688	11949840
11931476	11949840
11979878	11964891
16631540	11903585
16631540	12042895
11903585	12042895
12042317	11956991
12042317	11975856
11956991	11975856
17055025	16559479
14587342	14587299
12195835	17056549
11976244	12432924
11976244	11931476
11976244	11978430
11976244	11971529
12432924	11931476
12432924	11978430
12432924	11971529
11931476	11978430
11931476	11971529
11978430	11971529
11975995	11938556
11975995	11949616
11975995	11932167
11975995	11931019
11938556	11949616
11938556	11932167
11938556	11931019
11949616	11932167
11949616	11931019
11932167	11931019
11938532	11935764
12432924	11931476
12432924	11951149
12432924	11976410
11931476	11951149
11931476	11976410
11951149	11976410
11967919	12247282
11967919	11931345
12247282	11931345
11965887	11976167
11965887	11942197
11976167	11942197
11933885	11956983
11933885	11934570
11956983	11934570
11932812	11941897
11932812	12512264
11941897	12512264
11932434	12061363
13511558	11975731
11931301	13318411
11931301	11975717
11931301	11975813
13318411	11975717
13318411	11975813
11975717	11975813
12042408	11936611
13734396	11935764
14057334	12042895
11932978	11972974
11932978	11934444
11972974	11934444
12255242	11931227
12255242	11976208
11931227	11976208
11894736	11935764
11894736	13318572
11935764	13318572
12012020	11933038
11934444	11931476
11934444	11933533
11934444	11933705
11931476	11933533
11931476	11933705
11933533	11933705
12545736	11976167
11931476	11982449
11931476	11933749
11931476	11976851
11982449	11933749
11982449	11976851
11933749	11976851
11975688	13162745
11930908	11932870
11946992	11976851
11890210	11946787
11932881	12042408
11889741	11935764
11975688	11976742
11945485	11935764
14427668	11931628
14427668	11947336
11931628	11947336
11930858	11932639
11930858	11975731
11932639	11975731
13162663	11975731
11931476	11933102
11931476	11972974
11931476	11932931
11933102	11972974
11933102	11932931
11972974	11932931
11932135	11921120
11958742	11947171
11958742	11914934
11958742	16589566
11947171	11914934
11947171	16589566
11914934	16589566
13318461	11952235
12478770	12062516
11938765	11931476
11938765	11976849
11938765	11934621
11931476	11976849
11931476	11934621
11976849	11934621
11939093	11976044
11939093	13619210
11939093	13171705
11939093	11961081
11976044	13619210
11976044	13171705
11976044	11961081
13619210	13171705
13619210	11961081
13171705	11961081
11982020	11931476
11982020	11975813
11982020	11976947
11931476	11975813
11931476	11976947
11975813	11976947
11941285	11949487
12432924	12008997
11933302	11934444
11933302	11952039
11934444	11952039
11960822	12010336
11975995	13319065
11975995	11932193
13319065	11932193
12258958	12045151
11936223	11934444
11936223	11987250
11934444	11987250
12433520	11976851
12433520	17046974
11976851	17046974
11937374	11936416
16170342	14645883
12100522	12653279
12100522	12003129
12100522	12003577
12653279	12003129
12653279	12003577
12003129	12003577
12432924	11949480
12432924	11931476
12432924	11976851
11949480	11931476
11949480	11976851
11931476	11976851
11936179	11931476
11936179	11976799
11936179	11942695
11931476	11976799
11931476	11942695
11976799	11942695
12042408	12649681
11930898	11933108
11930898	11938692
11933108	11938692
11964869	11976167
11964869	14549346
11976167	14549346
11976167	13162865
11934444	11937402
17769835	11934444
11923748	12042408
11932151	16967638
14427577	11932066
14427577	11975691
11932066	11975691
11975688	12004278
11975688	12532009
12004278	12532009
11935375	12070170
11931819	16168800
11931819	12042408
16168800	12042408
12008778	11935375
12008778	16584325
11935375	16584325
11933874	11934772
11931428	12042408
16686725	11931476
16686725	11950206
11931476	11950206
11938837	17766939
11935779	16578854
11935779	16013964
16578854	16013964
11931775	12107070
11965321	11961696
11965321	11937798
11961696	11937798
11932522	12042408
11932522	11975785
12042408	11975785
11931516	12042408
11964815	11933903
11962028	11974766
11962028	13577868
11974766	13577868
11963441	11934620
11963441	11933909
11963441	11988081
11933909	11988081
13318541	11934444
13318541	11957141
13318541	11932839
13318541	11975721
11934444	11957141
11934444	11932839
11934444	11975721
11957141	11932839
11957141	11975721
11932839	11975721
11933639	11931803
11933639	11933707
15118262	11964815
11934758	11931282
11981641	11961331
11981641	11976044
11981641	11978717
11981641	11931476
11961331	11976044
11961331	11978717
11961331	11931476
11976044	11978717
11976044	11931476
11978717	11931476
12446446	12434903
13192835	11960063
13192835	17043251
13192835	11976851
11960063	17043251
11960063	11976851
17043251	11976851
11937798	11945860
11936571	11975989
11936571	11995181
11975989	11995181
11940007	11933639
11975688	11932747
11975688	13318476
11975688	12652129
11932747	13318476
11932747	12652129
13318476	12652129
11975688	11932853
11975688	13163004
11975688	13164910
11932853	13163004
11932853	13164910
13163004	13164910
12182417	11987250
12182417	12042408
11987250	12042408
11951727	11965510
11951727	11934650
11951727	11948144
11951727	11934570
11965510	11934650
11965510	11948144
11965510	11934570
11934650	11948144
11934650	11934570
11948144	11934570
12090781	12434676
11945773	12651485
12042408	11931841
16753537	12042408
11931105	11971518
11931105	11931019
11971518	11931019
15646008	11931019
11932434	11975731
11935381	11933127
11935381	11977087
11935381	11975731
11935381	11931476
11935381	11950157
11933127	11977087
11933127	11975731
11933127	11931476
11933127	11950157
11977087	11975731
11977087	11931476
11977087	11950157
11975731	11931476
11975731	11950157
11931476	11950157
11936842	12043290
11936842	11931877
12043290	11931877
11935375	13196301
11935375	11944035
13196301	11944035
11931102	12042408
11975995	11932430
11975995	12479568
11975995	11949588
11975995	13318556
11975995	13543474
11932430	12479568
11932430	11949588
11932430	13318556
11932430	13543474
12479568	11949588
12479568	13318556
12479568	13543474
11949588	13318556
11949588	13543474
13318556	13543474
11931963	12042408
13318298	11931819
13318298	11935687
11931819	11935687
12432924	12010336
12432924	11931371
12010336	11931371
12637626	11938837
12125524	12042408
12031091	12432924
12031091	11932450
12031091	11976851
12432924	11932450
12432924	11976851
11932450	11976851
11931793	12310487
11932251	12042408
11975688	11932508
11975688	11962572
11932508	11962572
11931476	12309118
11931476	11950184
12309118	11950184
11936326	12042408
11961640	11930878
11961640	11963441
11930878	11963441
11965321	11961696
11965321	16243975
11961696	16243975
16164340	12010336
16164340	11960287
12010336	11960287
12256037	11976167
12256037	11933707
11976167	11933707
12093210	11961901
11976947	11977850
11976947	12380941
11976947	11931371
11976947	12009289
11977850	12380941
11977850	11931371
11977850	12009289
12380941	11931371
12380941	12009289
11931371	12009289
11931152	12042408
16168800	11935477
16168800	12042408
11935477	12042408
12043290	11945773
11935764	17011535
11933639	11937523
12167353	11931061
11931476	11950184
11931476	11959693
11950184	11959693
11976167	11945218
12042408	11936865
13318470	13318565
13318470	16709991
13318565	16709991
12042408	11932889
11972974	11935764
11972974	11987936
11972974	11895729
11935764	11987936
11935764	11895729
11987936	11895729
12357917	12042408
12357917	12075211
12042408	12075211
11933256	12262828
11933256	11976851
11933256	12432924
11933256	11975694
11933256	11931476
11933256	12253348
12262828	11976851
12262828	12432924
12262828	11975694
12262828	11931476
12262828	12253348
11976851	12432924
11976851	11975694
11976851	11931476
11976851	12253348
12432924	11975694
12432924	11931476
12432924	12253348
11975694	11931476
11975694	12253348
11931476	12253348
12543141	11943508
12543141	12543148
11943508	12543148
12042895	12061148
12042895	11889555
12061148	11889555
11889535	11960063
11975688	13599943
11964869	11962572
11964869	11976167
11962572	11976167
11975688	11931033
11975688	16208277
11931033	16208277
12048038	11946822
11942197	11941354
11931476	11932488
11931476	11950184
11932488	11950184
13570220	12042408
11933639	15639936
11907966	11935764
11937314	11945888
12167353	11944083
11940849	12310438
11931158	11931877
14472530	11976167
14472530	11971546
11976167	11971546
11975688	11965804
11975688	11932853
11965804	11932853
12042795	12255242
12042795	11975688
12042795	11938283
12255242	11975688
12255242	11938283
11975688	11938283
13318521	12478242
13318521	11971988
13318521	11975688
13318521	12322776
13318521	11931476
13318521	11975821
12478242	11971988
12478242	11975688
12478242	12322776
12478242	11931476
12478242	11975821
11971988	11975688
11971988	12322776
11971988	11931476
11971988	11975821
11975688	12322776
11975688	11931476
11975688	11975821
12322776	11931476
12322776	11975821
11931476	11975821
11932512	11976851
11932512	12432924
11932512	11933633
11932512	11931476
11932512	11938136
11976851	12432924
11976851	11933633
11976851	11931476
11976851	11938136
12432924	11933633
12432924	11931476
12432924	11938136
11933633	11931476
11933633	11938136
11931476	11938136
11941448	11933068
11941448	12042408
11933068	12042408
11949136	11934026
11949136	11932135
11949136	11930852
11934026	11932135
11934026	11930852
11932135	11930852
12061148	11934400
11938757	11976167
15501072	11951017
15501072	11931476
15501072	11950184
11951017	11931476
11951017	11950184
11931476	11950184
15660270	11931019
13318490	11977947
13318490	11996647
13318490	11995559
13318490	13319077
13318490	11975721
11977947	11996647
11977947	11995559
11977947	13319077
11977947	11975721
11996647	11995559
11996647	13319077
11996647	11975721
11995559	13319077
11995559	11975721
13319077	11975721
12042408	11946037
11944030	12042408
11934524	11931476
11934524	12432924
11931476	12432924
15590346	11975688
15590346	11971842
11975688	11971842
11975813	12405311
11975813	11996043
11975813	11936446
12405311	11996043
12405311	11936446
11996043	11936446
12042408	11938581
11976805	11932470
11960540	11934686
11960540	13318330
11960540	12217296
11934686	13318330
11934686	12217296
13318330	12217296
13318736	11934226
13318736	11963514
11934226	11963514
12573796	11931877
12013330	11931476
12013330	13319071
11931476	13319071
11962378	11933130
16168800	11935477
16168800	12042408
11935477	12042408
16168800	11935477
16168800	12042408
11935477	12042408
11932844	11948683
11932844	12588490
11948683	12588490
12545088	11976614
11931476	11934444
11931476	17036360
11931476	11932931
11934444	17036360
11934444	11932931
17036360	11932931
11948050	12061148
11948050	11982523
12061148	11982523
11933707	11976167
11933707	12517568
11976167	12517568
11977338	11935375
11977338	16584325
11935375	16584325
11964869	11976167
11964869	11946158
11976167	11946158
12256037	11976167
12256037	11933707
11976167	11933707
11976947	11938837
11976947	11932942
11938837	11932942
13596957	11935764
12042408	15781321
12142973	12451337
17752278	11935764
11931476	11951044
16598061	11980821
16598061	16927619
16598061	11941661
16598061	11976851
16598061	12432924
16598061	11931476
16598061	11932135
11980821	16927619
11980821	11941661
11980821	11976851
11980821	12432924
11980821	11931476
11980821	11932135
16927619	11941661
16927619	11976851
16927619	12432924
16927619	11931476
16927619	11932135
11941661	11976851
11941661	12432924
11941661	11931476
11941661	11932135
11976851	12432924
11976851	11931476
11976851	11932135
